dateRep;month;countriesAndTerritories;continentExp;cases;deaths;life_expectancy;population
29/11/2020;11;Albania;Europe;545;16; 78.57 ; 2842318.0 
28/11/2020;11;Albania;Europe;645;18; 78.57 ; 2842318.0 
27/11/2020;11;Albania;Europe;656;10; 78.57 ; 2842318.0 
26/11/2020;11;Albania;Europe;644;8; 78.57 ; 2842318.0 
25/11/2020;11;Albania;Europe;744;19; 78.57 ; 2842318.0 
24/11/2020;11;Albania;Europe;795;17; 78.57 ; 2842318.0 
23/11/2020;11;Albania;Europe;565;14; 78.57 ; 2842318.0 
22/11/2020;11;Albania;Europe;737;13; 78.57 ; 2842318.0 
21/11/2020;11;Albania;Europe;836;15; 78.57 ; 2842318.0 
20/11/2020;11;Albania;Europe;786;11; 78.57 ; 2842318.0 
19/11/2020;11;Albania;Europe;711;9; 78.57 ; 2842318.0 
18/11/2020;11;Albania;Europe;694;6; 78.57 ; 2842318.0 
17/11/2020;11;Albania;Europe;602;8; 78.57 ; 2842318.0 
16/11/2020;11;Albania;Europe;597;11; 78.57 ; 2842318.0 
15/11/2020;11;Albania;Europe;532;7; 78.57 ; 2842318.0 
14/11/2020;11;Albania;Europe;490;7; 78.57 ; 2842318.0 
13/11/2020;11;Albania;Europe;410;8; 78.57 ; 2842318.0 
12/11/2020;11;Albania;Europe;507;11; 78.57 ; 2842318.0 
11/11/2020;11;Albania;Europe;563;8; 78.57 ; 2842318.0 
10/11/2020;11;Albania;Europe;525;12; 78.57 ; 2842318.0 
9/11/2020;11;Albania;Europe;501;2; 78.57 ; 2842318.0 
8/11/2020;11;Albania;Europe;495;8; 78.57 ; 2842318.0 
7/11/2020;11;Albania;Europe;489;6; 78.57 ; 2842318.0 
6/11/2020;11;Albania;Europe;421;7; 78.57 ; 2842318.0 
5/11/2020;11;Albania;Europe;396;4; 78.57 ; 2842318.0 
4/11/2020;11;Albania;Europe;381;5; 78.57 ; 2842318.0 
3/11/2020;11;Albania;Europe;321;9; 78.57 ; 2842318.0 
2/11/2020;11;Albania;Europe;327;9; 78.57 ; 2842318.0 
1/11/2020;11;Albania;Europe;241;7; 78.57 ; 2842318.0 
31/10/2020;10;Albania;Europe;319;3; 78.57 ; 2842318.0 
30/10/2020;10;Albania;Europe;275;6; 78.57 ; 2842318.0 
29/10/2020;10;Albania;Europe;311;6; 78.57 ; 2842318.0 
28/10/2020;10;Albania;Europe;284;7; 78.57 ; 2842318.0 
27/10/2020;10;Albania;Europe;288;3; 78.57 ; 2842318.0 
26/10/2020;10;Albania;Europe;299;4; 78.57 ; 2842318.0 
25/10/2020;10;Albania;Europe;302;4; 78.57 ; 2842318.0 
24/10/2020;10;Albania;Europe;306;4; 78.57 ; 2842318.0 
23/10/2020;10;Albania;Europe;302;3; 78.57 ; 2842318.0 
22/10/2020;10;Albania;Europe;297;4; 78.57 ; 2842318.0 
21/10/2020;10;Albania;Europe;301;4; 78.57 ; 2842318.0 
20/10/2020;10;Albania;Europe;295;3; 78.57 ; 2842318.0 
19/10/2020;10;Albania;Europe;281;3; 78.57 ; 2842318.0 
18/10/2020;10;Albania;Europe;273;5; 78.57 ; 2842318.0 
17/10/2020;10;Albania;Europe;289;4; 78.57 ; 2842318.0 
16/10/2020;10;Albania;Europe;257;5; 78.57 ; 2842318.0 
15/10/2020;10;Albania;Europe;203;5; 78.57 ; 2842318.0 
14/10/2020;10;Albania;Europe;182;5; 78.57 ; 2842318.0 
13/10/2020;10;Albania;Europe;171;4; 78.57 ; 2842318.0 
12/10/2020;10;Albania;Europe;168;4; 78.57 ; 2842318.0 
11/10/2020;10;Albania;Europe;165;3; 78.57 ; 2842318.0 
10/10/2020;10;Albania;Europe;167;2; 78.57 ; 2842318.0 
9/10/2020;10;Albania;Europe;169;4; 78.57 ; 2842318.0 
8/10/2020;10;Albania;Europe;162;4; 78.57 ; 2842318.0 
7/10/2020;10;Albania;Europe;158;3; 78.57 ; 2842318.0 
6/10/2020;10;Albania;Europe;144;4; 78.57 ; 2842318.0 
5/10/2020;10;Albania;Europe;149;4; 78.57 ; 2842318.0 
4/10/2020;10;Albania;Europe;152;3; 78.57 ; 2842318.0 
3/10/2020;10;Albania;Europe;159;1; 78.57 ; 2842318.0 
2/10/2020;10;Albania;Europe;157;1; 78.57 ; 2842318.0 
1/10/2020;10;Albania;Europe;131;3; 78.57 ; 2842318.0 
30/9/2020;9;Albania;Europe;127;4; 78.57 ; 2842318.0 
29/9/2020;9;Albania;Europe;132;3; 78.57 ; 2842318.0 
28/9/2020;9;Albania;Europe;106;2; 78.57 ; 2842318.0 
27/9/2020;9;Albania;Europe;108;2; 78.57 ; 2842318.0 
26/9/2020;9;Albania;Europe;124;3; 78.57 ; 2842318.0 
25/9/2020;9;Albania;Europe;134;0; 78.57 ; 2842318.0 
24/9/2020;9;Albania;Europe;121;3; 78.57 ; 2842318.0 
23/9/2020;9;Albania;Europe;131;3; 78.57 ; 2842318.0 
22/9/2020;9;Albania;Europe;150;2; 78.57 ; 2842318.0 
21/9/2020;9;Albania;Europe;159;4; 78.57 ; 2842318.0 
20/9/2020;9;Albania;Europe;153;5; 78.57 ; 2842318.0 
19/9/2020;9;Albania;Europe;125;5; 78.57 ; 2842318.0 
18/9/2020;9;Albania;Europe;132;5; 78.57 ; 2842318.0 
17/9/2020;9;Albania;Europe;144;3; 78.57 ; 2842318.0 
16/9/2020;9;Albania;Europe;152;2; 78.57 ; 2842318.0 
15/9/2020;9;Albania;Europe;167;4; 78.57 ; 2842318.0 
14/9/2020;9;Albania;Europe;168;4; 78.57 ; 2842318.0 
13/9/2020;9;Albania;Europe;164;3; 78.57 ; 2842318.0 
12/9/2020;9;Albania;Europe;161;3; 78.57 ; 2842318.0 
11/9/2020;9;Albania;Europe;156;2; 78.57 ; 2842318.0 
10/9/2020;9;Albania;Europe;151;1; 78.57 ; 2842318.0 
9/9/2020;9;Albania;Europe;147;2; 78.57 ; 2842318.0 
8/9/2020;9;Albania;Europe;151;3; 78.57 ; 2842318.0 
7/9/2020;9;Albania;Europe;153;4; 78.57 ; 2842318.0 
6/9/2020;9;Albania;Europe;135;6; 78.57 ; 2842318.0 
5/9/2020;9;Albania;Europe;123;5; 78.57 ; 2842318.0 
4/9/2020;9;Albania;Europe;116;5; 78.57 ; 2842318.0 
3/9/2020;9;Albania;Europe;122;6; 78.57 ; 2842318.0 
2/9/2020;9;Albania;Europe;93;6; 78.57 ; 2842318.0 
1/9/2020;9;Albania;Europe;133;4; 78.57 ; 2842318.0 
31/8/2020;8;Albania;Europe;101;5; 78.57 ; 2842318.0 
30/8/2020;8;Albania;Europe;84;4; 78.57 ; 2842318.0 
29/8/2020;8;Albania;Europe;112;5; 78.57 ; 2842318.0 
28/8/2020;8;Albania;Europe;156;3; 78.57 ; 2842318.0 
27/8/2020;8;Albania;Europe;168;4; 78.57 ; 2842318.0 
26/8/2020;8;Albania;Europe;154;5; 78.57 ; 2842318.0 
25/8/2020;8;Albania;Europe;178;4; 78.57 ; 2842318.0 
24/8/2020;8;Albania;Europe;152;5; 78.57 ; 2842318.0 
23/8/2020;8;Albania;Europe;156;5; 78.57 ; 2842318.0 
22/8/2020;8;Albania;Europe;152;2; 78.57 ; 2842318.0 
21/8/2020;8;Albania;Europe;155;4; 78.57 ; 2842318.0 
20/8/2020;8;Albania;Europe;158;2; 78.57 ; 2842318.0 
19/8/2020;8;Albania;Europe;155;2; 78.57 ; 2842318.0 
18/8/2020;8;Albania;Europe;119;2; 78.57 ; 2842318.0 
17/8/2020;8;Albania;Europe;120;3; 78.57 ; 2842318.0 
16/8/2020;8;Albania;Europe;143;6; 78.57 ; 2842318.0 
15/8/2020;8;Albania;Europe;146;6; 78.57 ; 2842318.0 
14/8/2020;8;Albania;Europe;154;5; 78.57 ; 2842318.0 
13/8/2020;8;Albania;Europe;141;3; 78.57 ; 2842318.0 
12/8/2020;8;Albania;Europe;140;5; 78.57 ; 2842318.0 
11/8/2020;8;Albania;Europe;125;1; 78.57 ; 2842318.0 
10/8/2020;8;Albania;Europe;136;6; 78.57 ; 2842318.0 
9/8/2020;8;Albania;Europe;124;4; 78.57 ; 2842318.0 
8/8/2020;8;Albania;Europe;135;1; 78.57 ; 2842318.0 
7/8/2020;8;Albania;Europe;127;6; 78.57 ; 2842318.0 
6/8/2020;8;Albania;Europe;139;6; 78.57 ; 2842318.0 
5/8/2020;8;Albania;Europe;130;4; 78.57 ; 2842318.0 
4/8/2020;8;Albania;Europe;101;6; 78.57 ; 2842318.0 
3/8/2020;8;Albania;Europe;123;5; 78.57 ; 2842318.0 
2/8/2020;8;Albania;Europe;120;4; 78.57 ; 2842318.0 
1/8/2020;8;Albania;Europe;79;3; 78.57 ; 2842318.0 
31/7/2020;7;Albania;Europe;92;4; 78.57 ; 2842318.0 
30/7/2020;7;Albania;Europe;108;2; 78.57 ; 2842318.0 
29/7/2020;7;Albania;Europe;117;4; 78.57 ; 2842318.0 
28/7/2020;7;Albania;Europe;117;6; 78.57 ; 2842318.0 
27/7/2020;7;Albania;Europe;126;4; 78.57 ; 2842318.0 
26/7/2020;7;Albania;Europe;67;6; 78.57 ; 2842318.0 
25/7/2020;7;Albania;Europe;104;5; 78.57 ; 2842318.0 
24/7/2020;7;Albania;Europe;108;3; 78.57 ; 2842318.0 
23/7/2020;7;Albania;Europe;68;3; 78.57 ; 2842318.0 
22/7/2020;7;Albania;Europe;119;4; 78.57 ; 2842318.0 
21/7/2020;7;Albania;Europe;81;1; 78.57 ; 2842318.0 
20/7/2020;7;Albania;Europe;82;1; 78.57 ; 2842318.0 
19/7/2020;7;Albania;Europe;102;4; 78.57 ; 2842318.0 
18/7/2020;7;Albania;Europe;55;3; 78.57 ; 2842318.0 
17/7/2020;7;Albania;Europe;99;3; 78.57 ; 2842318.0 
16/7/2020;7;Albania;Europe;85;4; 78.57 ; 2842318.0 
15/7/2020;7;Albania;Europe;96;2; 78.57 ; 2842318.0 
14/7/2020;7;Albania;Europe;117;2; 78.57 ; 2842318.0 
13/7/2020;7;Albania;Europe;83;4; 78.57 ; 2842318.0 
12/7/2020;7;Albania;Europe;93;4; 78.57 ; 2842318.0 
11/7/2020;7;Albania;Europe;90;2; 78.57 ; 2842318.0 
10/7/2020;7;Albania;Europe;82;0; 78.57 ; 2842318.0 
9/7/2020;7;Albania;Europe;68;2; 78.57 ; 2842318.0 
8/7/2020;7;Albania;Europe;74;2; 78.57 ; 2842318.0 
7/7/2020;7;Albania;Europe;71;3; 78.57 ; 2842318.0 
6/7/2020;7;Albania;Europe;74;2; 78.57 ; 2842318.0 
5/7/2020;7;Albania;Europe;67;2; 78.57 ; 2842318.0 
4/7/2020;7;Albania;Europe;90;3; 78.57 ; 2842318.0 
3/7/2020;7;Albania;Europe;82;4; 78.57 ; 2842318.0 
2/7/2020;7;Albania;Europe;45;3; 78.57 ; 2842318.0 
1/7/2020;7;Albania;Europe;69;4; 78.57 ; 2842318.0 
30/6/2020;6;Albania;Europe;64;3; 78.57 ; 2842318.0 
29/6/2020;6;Albania;Europe;72;2; 78.57 ; 2842318.0 
28/6/2020;6;Albania;Europe;61;2; 78.57 ; 2842318.0 
27/6/2020;6;Albania;Europe;77;2; 78.57 ; 2842318.0 
26/6/2020;6;Albania;Europe;78;2; 78.57 ; 2842318.0 
25/6/2020;6;Albania;Europe;67;2; 78.57 ; 2842318.0 
24/6/2020;6;Albania;Europe;52;1; 78.57 ; 2842318.0 
23/6/2020;6;Albania;Europe;68;0; 78.57 ; 2842318.0 
22/6/2020;6;Albania;Europe;36;1; 78.57 ; 2842318.0 
21/6/2020;6;Albania;Europe;53;1; 78.57 ; 2842318.0 
20/6/2020;6;Albania;Europe;50;3; 78.57 ; 2842318.0 
19/6/2020;6;Albania;Europe;66;1; 78.57 ; 2842318.0 
18/6/2020;6;Albania;Europe;50;1; 78.57 ; 2842318.0 
17/6/2020;6;Albania;Europe;82;1; 78.57 ; 2842318.0 
16/6/2020;6;Albania;Europe;69;0; 78.57 ; 2842318.0 
15/6/2020;6;Albania;Europe;57;0; 78.57 ; 2842318.0 
14/6/2020;6;Albania;Europe;48;0; 78.57 ; 2842318.0 
13/6/2020;6;Albania;Europe;31;1; 78.57 ; 2842318.0 
12/6/2020;6;Albania;Europe;44;1; 78.57 ; 2842318.0 
11/6/2020;6;Albania;Europe;42;0; 78.57 ; 2842318.0 
10/6/2020;6;Albania;Europe;36;0; 78.57 ; 2842318.0 
9/6/2020;6;Albania;Europe;17;0; 78.57 ; 2842318.0 
8/6/2020;6;Albania;Europe;14;0; 78.57 ; 2842318.0 
7/6/2020;6;Albania;Europe;20;1; 78.57 ; 2842318.0 
6/6/2020;6;Albania;Europe;15;0; 78.57 ; 2842318.0 
5/6/2020;6;Albania;Europe;13;0; 78.57 ; 2842318.0 
4/6/2020;6;Albania;Europe;20;0; 78.57 ; 2842318.0 
3/6/2020;6;Albania;Europe;21;0; 78.57 ; 2842318.0 
2/6/2020;6;Albania;Europe;6;0; 78.57 ; 2842318.0 
1/6/2020;6;Albania;Europe;15;0; 78.57 ; 2842318.0 
31/5/2020;5;Albania;Europe;23;0; 78.57 ; 2842318.0 
30/5/2020;5;Albania;Europe;23;0; 78.57 ; 2842318.0 
29/5/2020;5;Albania;Europe;26;0; 78.57 ; 2842318.0 
28/5/2020;5;Albania;Europe;21;0; 78.57 ; 2842318.0 
27/5/2020;5;Albania;Europe;25;1; 78.57 ; 2842318.0 
26/5/2020;5;Albania;Europe;6;0; 78.57 ; 2842318.0 
25/5/2020;5;Albania;Europe;9;1; 78.57 ; 2842318.0 
24/5/2020;5;Albania;Europe;8;0; 78.57 ; 2842318.0 
23/5/2020;5;Albania;Europe;12;0; 78.57 ; 2842318.0 
22/5/2020;5;Albania;Europe;5;0; 78.57 ; 2842318.0 
21/5/2020;5;Albania;Europe;15;0; 78.57 ; 2842318.0 
20/5/2020;5;Albania;Europe;1;0; 78.57 ; 2842318.0 
19/5/2020;5;Albania;Europe;2;0; 78.57 ; 2842318.0 
18/5/2020;5;Albania;Europe;13;0; 78.57 ; 2842318.0 
17/5/2020;5;Albania;Europe;17;0; 78.57 ; 2842318.0 
16/5/2020;5;Albania;Europe;18;0; 78.57 ; 2842318.0 
15/5/2020;5;Albania;Europe;18;0; 78.57 ; 2842318.0 
14/5/2020;5;Albania;Europe;4;0; 78.57 ; 2842318.0 
13/5/2020;5;Albania;Europe;4;0; 78.57 ; 2842318.0 
12/5/2020;5;Albania;Europe;4;0; 78.57 ; 2842318.0 
11/5/2020;5;Albania;Europe;12;0; 78.57 ; 2842318.0 
10/5/2020;5;Albania;Europe;6;0; 78.57 ; 2842318.0 
9/5/2020;5;Albania;Europe;8;0; 78.57 ; 2842318.0 
8/5/2020;5;Albania;Europe;10;0; 78.57 ; 2842318.0 
7/5/2020;5;Albania;Europe;12;0; 78.57 ; 2842318.0 
6/5/2020;5;Albania;Europe;17;0; 78.57 ; 2842318.0 
5/5/2020;5;Albania;Europe;8;0; 78.57 ; 2842318.0 
4/5/2020;5;Albania;Europe;6;0; 78.57 ; 2842318.0 
3/5/2020;5;Albania;Europe;7;0; 78.57 ; 2842318.0 
2/5/2020;5;Albania;Europe;9;0; 78.57 ; 2842318.0 
1/5/2020;5;Albania;Europe;7;0; 78.57 ; 2842318.0 
30/4/2020;4;Albania;Europe;16;1; 78.57 ; 2842318.0 
29/4/2020;4;Albania;Europe;14;2; 78.57 ; 2842318.0 
28/4/2020;4;Albania;Europe;10;0; 78.57 ; 2842318.0 
27/4/2020;4;Albania;Europe;14;1; 78.57 ; 2842318.0 
26/4/2020;4;Albania;Europe;34;0; 78.57 ; 2842318.0 
25/4/2020;4;Albania;Europe;15;0; 78.57 ; 2842318.0 
24/4/2020;4;Albania;Europe;29;0; 78.57 ; 2842318.0 
23/4/2020;4;Albania;Europe;25;1; 78.57 ; 2842318.0 
22/4/2020;4;Albania;Europe;25;0; 78.57 ; 2842318.0 
21/4/2020;4;Albania;Europe;22;0; 78.57 ; 2842318.0 
20/4/2020;4;Albania;Europe;14;0; 78.57 ; 2842318.0 
19/4/2020;4;Albania;Europe;9;0; 78.57 ; 2842318.0 
18/4/2020;4;Albania;Europe;21;0; 78.57 ; 2842318.0 
17/4/2020;4;Albania;Europe;24;1; 78.57 ; 2842318.0 
16/4/2020;4;Albania;Europe;19;1; 78.57 ; 2842318.0 
15/4/2020;4;Albania;Europe;8;1; 78.57 ; 2842318.0 
14/4/2020;4;Albania;Europe;21;0; 78.57 ; 2842318.0 
13/4/2020;4;Albania;Europe;13;0; 78.57 ; 2842318.0 
12/4/2020;4;Albania;Europe;17;0; 78.57 ; 2842318.0 
11/4/2020;4;Albania;Europe;7;0; 78.57 ; 2842318.0 
10/4/2020;4;Albania;Europe;9;1; 78.57 ; 2842318.0 
9/4/2020;4;Albania;Europe;17;0; 78.57 ; 2842318.0 
8/4/2020;4;Albania;Europe;6;0; 78.57 ; 2842318.0 
7/4/2020;4;Albania;Europe;16;1; 78.57 ; 2842318.0 
6/4/2020;4;Albania;Europe;28;2; 78.57 ; 2842318.0 
5/4/2020;4;Albania;Europe;29;2; 78.57 ; 2842318.0 
4/4/2020;4;Albania;Europe;27;1; 78.57 ; 2842318.0 
3/4/2020;4;Albania;Europe;18;1; 78.57 ; 2842318.0 
2/4/2020;4;Albania;Europe;16;0; 78.57 ; 2842318.0 
1/4/2020;4;Albania;Europe;20;3; 78.57 ; 2842318.0 
31/3/2020;3;Albania;Europe;11;2; 78.57 ; 2842318.0 
30/3/2020;3;Albania;Europe;15;0; 78.57 ; 2842318.0 
29/3/2020;3;Albania;Europe;11;1; 78.57 ; 2842318.0 
28/3/2020;3;Albania;Europe;12;3; 78.57 ; 2842318.0 
27/3/2020;3;Albania;Europe;28;1; 78.57 ; 2842318.0 
26/3/2020;3;Albania;Europe;23;0; 78.57 ; 2842318.0 
25/3/2020;3;Albania;Europe;23;1; 78.57 ; 2842318.0 
24/3/2020;3;Albania;Europe;11;2; 78.57 ; 2842318.0 
23/3/2020;3;Albania;Europe;13;0; 78.57 ; 2842318.0 
22/3/2020;3;Albania;Europe;6;0; 78.57 ; 2842318.0 
21/3/2020;3;Albania;Europe;0;0; 78.57 ; 2842318.0 
20/3/2020;3;Albania;Europe;11;0; 78.57 ; 2842318.0 
19/3/2020;3;Albania;Europe;4;1; 78.57 ; 2842318.0 
18/3/2020;3;Albania;Europe;4;0; 78.57 ; 2842318.0 
17/3/2020;3;Albania;Europe;9;0; 78.57 ; 2842318.0 
16/3/2020;3;Albania;Europe;4;0; 78.57 ; 2842318.0 
15/3/2020;3;Albania;Europe;5;0; 78.57 ; 2842318.0 
14/3/2020;3;Albania;Europe;10;0; 78.57 ; 2842318.0 
13/3/2020;3;Albania;Europe;12;0; 78.57 ; 2842318.0 
12/3/2020;3;Albania;Europe;1;1; 78.57 ; 2842318.0 
11/3/2020;3;Albania;Europe;4;0; 78.57 ; 2842318.0 
10/3/2020;3;Albania;Europe;4;0; 78.57 ; 2842318.0 
9/3/2020;3;Albania;Europe;2;0; 78.57 ; 2842318.0 
14/12/2020;12;Algeria;Africa;464;12; 76.88 ; 44903228.0 
13/12/2020;12;Algeria;Africa;517;9; 76.88 ; 44903228.0 
12/12/2020;12;Algeria;Africa;542;11; 76.88 ; 44903228.0 
11/12/2020;12;Algeria;Africa;565;10; 76.88 ; 44903228.0 
10/12/2020;12;Algeria;Africa;598;15; 76.88 ; 44903228.0 
9/12/2020;12;Algeria;Africa;591;12; 76.88 ; 44903228.0 
8/12/2020;12;Algeria;Africa;573;11; 76.88 ; 44903228.0 
7/12/2020;12;Algeria;Africa;750;15; 76.88 ; 44903228.0 
6/12/2020;12;Algeria;Africa;772;9; 76.88 ; 44903228.0 
5/12/2020;12;Algeria;Africa;803;12; 76.88 ; 44903228.0 
4/12/2020;12;Algeria;Africa;843;16; 76.88 ; 44903228.0 
3/12/2020;12;Algeria;Africa;932;17; 76.88 ; 44903228.0 
2/12/2020;12;Algeria;Africa;963;16; 76.88 ; 44903228.0 
1/12/2020;12;Algeria;Africa;968;21; 76.88 ; 44903228.0 
30/11/2020;11;Algeria;Africa;1009;17; 76.88 ; 44903228.0 
29/11/2020;11;Algeria;Africa;1044;21; 76.88 ; 44903228.0 
28/11/2020;11;Algeria;Africa;1058;20; 76.88 ; 44903228.0 
27/11/2020;11;Algeria;Africa;1085;23; 76.88 ; 44903228.0 
26/11/2020;11;Algeria;Africa;1025;20; 76.88 ; 44903228.0 
25/11/2020;11;Algeria;Africa;1133;15; 76.88 ; 44903228.0 
24/11/2020;11;Algeria;Africa;1005;19; 76.88 ; 44903228.0 
23/11/2020;11;Algeria;Africa;1088;35; 76.88 ; 44903228.0 
22/11/2020;11;Algeria;Africa;1019;1; 76.88 ; 44903228.0 
21/11/2020;11;Algeria;Africa;1103;15; 76.88 ; 44903228.0 
20/11/2020;11;Algeria;Africa;1023;18; 76.88 ; 44903228.0 
19/11/2020;11;Algeria;Africa;1038;20; 76.88 ; 44903228.0 
18/11/2020;11;Algeria;Africa;1002;18; 76.88 ; 44903228.0 
17/11/2020;11;Algeria;Africa;910;14; 76.88 ; 44903228.0 
16/11/2020;11;Algeria;Africa;860;15; 76.88 ; 44903228.0 
15/11/2020;11;Algeria;Africa;844;14; 76.88 ; 44903228.0 
14/11/2020;11;Algeria;Africa;867;14; 76.88 ; 44903228.0 
13/11/2020;11;Algeria;Africa;851;18; 76.88 ; 44903228.0 
12/11/2020;11;Algeria;Africa;811;16; 76.88 ; 44903228.0 
11/11/2020;11;Algeria;Africa;753;15; 76.88 ; 44903228.0 
10/11/2020;11;Algeria;Africa;642;14; 76.88 ; 44903228.0 
9/11/2020;11;Algeria;Africa;670;12; 76.88 ; 44903228.0 
8/11/2020;11;Algeria;Africa;581;12; 76.88 ; 44903228.0 
7/11/2020;11;Algeria;Africa;631;13; 76.88 ; 44903228.0 
6/11/2020;11;Algeria;Africa;642;12; 76.88 ; 44903228.0 
5/11/2020;11;Algeria;Africa;548;10; 76.88 ; 44903228.0 
4/11/2020;11;Algeria;Africa;405;9; 76.88 ; 44903228.0 
3/11/2020;11;Algeria;Africa;302;7; 76.88 ; 44903228.0 
2/11/2020;11;Algeria;Africa;330;9; 76.88 ; 44903228.0 
1/11/2020;11;Algeria;Africa;291;8; 76.88 ; 44903228.0 
31/10/2020;10;Algeria;Africa;319;7; 76.88 ; 44903228.0 
30/10/2020;10;Algeria;Africa;306;8; 76.88 ; 44903228.0 
29/10/2020;10;Algeria;Africa;320;10; 76.88 ; 44903228.0 
28/10/2020;10;Algeria;Africa;287;9; 76.88 ; 44903228.0 
27/10/2020;10;Algeria;Africa;276;8; 76.88 ; 44903228.0 
26/10/2020;10;Algeria;Africa;263;7; 76.88 ; 44903228.0 
25/10/2020;10;Algeria;Africa;250;10; 76.88 ; 44903228.0 
24/10/2020;10;Algeria;Africa;273;9; 76.88 ; 44903228.0 
23/10/2020;10;Algeria;Africa;266;8; 76.88 ; 44903228.0 
22/10/2020;10;Algeria;Africa;252;15; 76.88 ; 44903228.0 
21/10/2020;10;Algeria;Africa;223;0; 76.88 ; 44903228.0 
20/10/2020;10;Algeria;Africa;214;9; 76.88 ; 44903228.0 
19/10/2020;10;Algeria;Africa;199;10; 76.88 ; 44903228.0 
18/10/2020;10;Algeria;Africa;215;5; 76.88 ; 44903228.0 
17/10/2020;10;Algeria;Africa;211;5; 76.88 ; 44903228.0 
16/10/2020;10;Algeria;Africa;193;9; 76.88 ; 44903228.0 
15/10/2020;10;Algeria;Africa;185;9; 76.88 ; 44903228.0 
14/10/2020;10;Algeria;Africa;174;9; 76.88 ; 44903228.0 
13/10/2020;10;Algeria;Africa;153;8; 76.88 ; 44903228.0 
12/10/2020;10;Algeria;Africa;132;6; 76.88 ; 44903228.0 
11/10/2020;10;Algeria;Africa;136;6; 76.88 ; 44903228.0 
10/10/2020;10;Algeria;Africa;146;6; 76.88 ; 44903228.0 
9/10/2020;10;Algeria;Africa;138;4; 76.88 ; 44903228.0 
8/10/2020;10;Algeria;Africa;121;6; 76.88 ; 44903228.0 
7/10/2020;10;Algeria;Africa;129;5; 76.88 ; 44903228.0 
6/10/2020;10;Algeria;Africa;134;8; 76.88 ; 44903228.0 
5/10/2020;10;Algeria;Africa;141;4; 76.88 ; 44903228.0 
4/10/2020;10;Algeria;Africa;148;7; 76.88 ; 44903228.0 
3/10/2020;10;Algeria;Africa;157;8; 76.88 ; 44903228.0 
2/10/2020;10;Algeria;Africa;160;7; 76.88 ; 44903228.0 
1/10/2020;10;Algeria;Africa;162;8; 76.88 ; 44903228.0 
30/9/2020;9;Algeria;Africa;155;7; 76.88 ; 44903228.0 
29/9/2020;9;Algeria;Africa;146;5; 76.88 ; 44903228.0 
28/9/2020;9;Algeria;Africa;153;3; 76.88 ; 44903228.0 
27/9/2020;9;Algeria;Africa;160;4; 76.88 ; 44903228.0 
26/9/2020;9;Algeria;Africa;175;4; 76.88 ; 44903228.0 
25/9/2020;9;Algeria;Africa;179;5; 76.88 ; 44903228.0 
24/9/2020;9;Algeria;Africa;186;9; 76.88 ; 44903228.0 
23/9/2020;9;Algeria;Africa;191;10; 76.88 ; 44903228.0 
22/9/2020;9;Algeria;Africa;197;7; 76.88 ; 44903228.0 
21/9/2020;9;Algeria;Africa;203;7; 76.88 ; 44903228.0 
20/9/2020;9;Algeria;Africa;210;6; 76.88 ; 44903228.0 
19/9/2020;9;Algeria;Africa;219;5; 76.88 ; 44903228.0 
18/9/2020;9;Algeria;Africa;228;9; 76.88 ; 44903228.0 
17/9/2020;9;Algeria;Africa;232;13; 76.88 ; 44903228.0 
16/9/2020;9;Algeria;Africa;238;12; 76.88 ; 44903228.0 
15/9/2020;9;Algeria;Africa;242;8; 76.88 ; 44903228.0 
14/9/2020;9;Algeria;Africa;247;7; 76.88 ; 44903228.0 
13/9/2020;9;Algeria;Africa;255;6; 76.88 ; 44903228.0 
12/9/2020;9;Algeria;Africa;264;8; 76.88 ; 44903228.0 
11/9/2020;9;Algeria;Africa;272;10; 76.88 ; 44903228.0 
10/9/2020;9;Algeria;Africa;278;10; 76.88 ; 44903228.0 
9/9/2020;9;Algeria;Africa;285;9; 76.88 ; 44903228.0 
8/9/2020;9;Algeria;Africa;289;6; 76.88 ; 44903228.0 
7/9/2020;9;Algeria;Africa;293;7; 76.88 ; 44903228.0 
6/9/2020;9;Algeria;Africa;298;10; 76.88 ; 44903228.0 
5/9/2020;9;Algeria;Africa;304;8; 76.88 ; 44903228.0 
4/9/2020;9;Algeria;Africa;311;6; 76.88 ; 44903228.0 
3/9/2020;9;Algeria;Africa;325;7; 76.88 ; 44903228.0 
2/9/2020;9;Algeria;Africa;339;8; 76.88 ; 44903228.0 
1/9/2020;9;Algeria;Africa;348;9; 76.88 ; 44903228.0 
31/8/2020;8;Algeria;Africa;364;10; 76.88 ; 44903228.0 
30/8/2020;8;Algeria;Africa;379;8; 76.88 ; 44903228.0 
29/8/2020;8;Algeria;Africa;387;8; 76.88 ; 44903228.0 
28/8/2020;8;Algeria;Africa;397;10; 76.88 ; 44903228.0 
27/8/2020;8;Algeria;Africa;391;9; 76.88 ; 44903228.0 
26/8/2020;8;Algeria;Africa;370;10; 76.88 ; 44903228.0 
25/8/2020;8;Algeria;Africa;398;11; 76.88 ; 44903228.0 
24/8/2020;8;Algeria;Africa;392;11; 76.88 ; 44903228.0 
23/8/2020;8;Algeria;Africa;401;6; 76.88 ; 44903228.0 
22/8/2020;8;Algeria;Africa;409;7; 76.88 ; 44903228.0 
21/8/2020;8;Algeria;Africa;411;9; 76.88 ; 44903228.0 
20/8/2020;8;Algeria;Africa;403;11; 76.88 ; 44903228.0 
19/8/2020;8;Algeria;Africa;419;12; 76.88 ; 44903228.0 
